currentweight,result,stays,validationproblem,inteval
"[0.5, 0.5]",121,12,29,19
"[0, 1]",152,14,29,19
"[1, 0]",7,1,29,19
"[0.5, 0.5]",149,17,29,19
"[0, 1]",249,27,29,19
"[1, 0]",7,1,29,19
"[0.5, 0.5]",192,23,29,19
"[0, 1]",43,2,29,19
"[1, 0]",7,1,29,19
"[0.5, 0.5]",124,15,29,19
"[0, 1]",296,44,29,19
"[1, 0]",7,1,29,19
"[0.5, 0.5]",64,10,29,19
"[0, 1]",219,25,29,19
"[1, 0]",7,1,29,19
"[0.5, 0.5]",59,7,29,19
"[0, 1]",458,57,29,19
"[1, 0]",7,1,29,39
"[0.5, 0.5]",44,5,29,39
"[0, 1]",62,3,29,39
"[1, 0]",7,1,29,39
"[0.5, 0.5]",138,19,29,39
"[0, 1]",21,1,29,39
"[1, 0]",7,1,29,39
"[0.5, 0.5]",253,33,29,39
"[0, 1]",395,46,29,39
"[1, 0]",7,1,29,39
"[0.5, 0.5]",183,20,29,39
"[0, 1]",64,7,29,39
"[1, 0]",7,1,29,39
"[0.5, 0.5]",29,2,29,39
"[0, 1]",27,3,29,39
"[1, 0]",7,1,29,39
"[0.5, 0.5]",67,8,29,39
"[0, 1]",26,6,29,39
"[1, 0]",7,1,29,39
"[0.5, 0.5]",77,7,29,39
"[0, 1]",42,4,29,39
"[1, 0]",7,1,29,39
"[0.5, 0.5]",304,44,29,39
"[0, 1]",245,27,29,39
"[1, 0]",7,1,29,39
"[0.5, 0.5]",356,39,29,39
"[0, 1]",53,4,29,39
"[1, 0]",7,1,29,39
"[0.5, 0.5]",130,17,29,39
"[0, 1]",76,8,29,39
"[1, 0]",7,1,29,39
"[0.5, 0.5]",240,24,29,39
"[0, 1]",285,38,29,39
"[1, 0]",7,1,29,39
"[0.5, 0.5]",26,2,29,39
"[0, 1]",55,2,29,39
"[1, 0]",7,1,29,39
"[0.5, 0.5]",343,36,29,39
"[0, 1]",53,4,29,39
"[1, 0]",7,1,29,39
"[0.5, 0.5]",308,36,29,39
"[0, 1]",58,7,29,39
"[1, 0]",7,1,29,39
"[0.5, 0.5]",73,7,29,39
"[0, 1]",339,32,29,39
"[1, 0]",7,1,29,39
"[0.5, 0.5]",63,8,29,39
"[0, 1]",137,17,29,39
"[1, 0]",7,1,29,39
"[0.5, 0.5]",98,12,29,39
"[0, 1]",282,31,29,39
"[1, 0]",7,1,29,39
"[0.5, 0.5]",86,8,29,39
"[0, 1]",176,21,29,39
"[1, 0]",7,1,29,39
"[0.5, 0.5]",103,18,29,39
"[0, 1]",33,2,29,39
"[1, 0]",7,1,29,39
"[0.5, 0.5]",38,6,29,39
"[0, 1]",133,19,29,39
"[1, 0]",7,1,29,39
"[0.5, 0.5]",115,14,29,39
"[0, 1]",102,6,29,39
"[1, 0]",7,1,29,39
"[0.5, 0.5]",28,8,29,39
"[0, 1]",87,9,29,39
"[1, 0]",7,1,29,39
"[0.5, 0.5]",37,2,29,39
"[0, 1]",113,16,29,39
"[1, 0]",7,1,29,39
"[0.5, 0.5]",56,7,29,39
"[0, 1]",450,57,29,39
"[1, 0]",7,1,29,39
"[0.5, 0.5]",35,5,29,39
"[0, 1]",102,14,29,39
"[1, 0]",7,1,29,39
"[0.5, 0.5]",250,28,29,39
"[0, 1]",96,11,29,39
"[1, 0]",7,1,29,39
"[0.5, 0.5]",110,9,29,39
"[0, 1]",61,4,29,39
"[1, 0]",7,1,29,39
"[0.5, 0.5]",121,16,29,39
"[0, 1]",30,2,29,39
"[1, 0]",7,1,29,39
"[0.5, 0.5]",153,17,29,39
"[0, 1]",196,28,29,39
"[1, 0]",7,1,29,39
"[0.5, 0.5]",86,11,29,39
"[0, 1]",89,13,29,39
"[1, 0]",7,1,29,59
"[0.5, 0.5]",308,30,29,59
"[0, 1]",66,5,29,59
"[1, 0]",7,1,29,59
"[0.5, 0.5]",27,2,29,59
"[0, 1]",33,4,29,59
"[1, 0]",7,1,29,59
"[0.5, 0.5]",184,20,29,59
"[0, 1]",110,13,29,59
"[1, 0]",7,1,29,59
"[0.5, 0.5]",323,40,29,59
"[0, 1]",197,26,29,59
"[1, 0]",7,1,29,59
"[0.5, 0.5]",51,5,29,59
"[0, 1]",133,20,29,59
"[1, 0]",7,1,29,59
"[0.5, 0.5]",60,9,29,59
"[0, 1]",112,13,29,59
"[1, 0]",7,1,29,59
"[0.5, 0.5]",50,9,29,59
"[0, 1]",40,5,29,59
"[1, 0]",7,1,29,59
"[0.5, 0.5]",124,9,29,59
"[0, 1]",309,39,29,59
"[1, 0]",7,1,29,59
"[0.5, 0.5]",78,5,29,59
"[0, 1]",32,4,29,59
"[1, 0]",7,1,29,59
"[0.5, 0.5]",205,21,29,59
"[0, 1]",127,11,29,59
"[1, 0]",7,1,29,59
"[0.5, 0.5]",29,5,29,59
"[0, 1]",177,17,29,59
"[1, 0]",7,1,29,59
"[0.5, 0.5]",27,4,29,59
"[0, 1]",128,22,29,59
"[1, 0]",7,1,29,59
"[0.5, 0.5]",261,32,29,59
"[0, 1]",59,7,29,59
"[1, 0]",7,1,29,59
"[0.5, 0.5]",262,29,29,59
"[0, 1]",85,10,29,59
"[1, 0]",7,1,29,59
"[0.5, 0.5]",22,3,29,59
"[0, 1]",130,14,29,59
"[1, 0]",7,1,29,59
"[0.5, 0.5]",32,4,29,59
"[0, 1]",490,55,29,59
"[1, 0]",7,1,29,59
"[0.5, 0.5]",117,10,29,59
"[0, 1]",187,28,29,59
"[1, 0]",7,1,29,59
"[0.5, 0.5]",49,8,29,59
"[0, 1]",23,3,29,59
"[1, 0]",7,1,29,59
"[0.5, 0.5]",53,4,29,59
"[0, 1]",237,26,29,59
"[1, 0]",7,1,29,59
"[0.5, 0.5]",101,6,29,59
"[0, 1]",215,24,29,59
"[1, 0]",7,1,29,59
"[0.5, 0.5]",104,13,29,59
"[0, 1]",145,14,29,59
"[1, 0]",7,1,29,59
"[0.5, 0.5]",356,35,29,59
"[0, 1]",292,24,29,59
"[1, 0]",7,1,29,59
"[0.5, 0.5]",276,39,29,59
"[0, 1]",78,11,29,59
"[1, 0]",7,1,29,59
"[0.5, 0.5]",47,5,29,59
"[0, 1]",238,17,29,59
"[1, 0]",7,1,29,59
"[0.5, 0.5]",241,28,29,59
"[0, 1]",249,24,29,59
"[1, 0]",7,1,29,59
"[0.5, 0.5]",139,17,29,59
"[0, 1]",180,18,29,59
"[1, 0]",7,1,29,59
"[0.5, 0.5]",105,9,29,59
"[0, 1]",616,76,29,59
"[1, 0]",7,1,29,59
"[0.5, 0.5]",91,12,29,59
"[0, 1]",214,23,29,59
"[1, 0]",7,1,29,59
"[0.5, 0.5]",299,28,29,59
"[0, 1]",16,2,29,59
"[1, 0]",7,1,29,59
"[0.5, 0.5]",16,3,29,59
"[0, 1]",279,35,29,59
"[1, 0]",7,1,29,79
"[0.5, 0.5]",171,29,29,79
"[0, 1]",163,15,29,79
"[1, 0]",7,1,29,79
"[0.5, 0.5]",44,4,29,79
"[0, 1]",180,22,29,79
"[1, 0]",7,1,29,79
"[0.5, 0.5]",60,6,29,79
"[0, 1]",164,16,29,79
"[1, 0]",7,1,29,79
"[0.5, 0.5]",86,11,29,79
"[0, 1]",19,5,29,79
"[1, 0]",7,1,29,79
"[0.5, 0.5]",242,26,29,79
"[0, 1]",265,30,29,79
"[1, 0]",7,1,29,79
"[0.5, 0.5]",372,45,29,79
"[0, 1]",93,15,29,79
"[1, 0]",7,1,29,79
"[0.5, 0.5]",304,28,29,79
"[0, 1]",20,4,29,79
"[1, 0]",7,1,29,79
"[0.5, 0.5]",66,2,29,79
"[0, 1]",104,16,29,79
"[1, 0]",7,1,29,79
"[0.5, 0.5]",99,10,29,79
"[0, 1]",29,3,29,79
"[1, 0]",7,1,29,79
"[0.5, 0.5]",180,23,29,79
"[0, 1]",38,3,29,79
"[1, 0]",7,1,29,79
"[0.5, 0.5]",97,17,29,79
"[0, 1]",56,6,29,79
"[1, 0]",7,1,29,79
"[0.5, 0.5]",101,14,29,79
"[0, 1]",94,9,29,79
"[1, 0]",7,1,29,79
"[0.5, 0.5]",49,4,29,79
"[0, 1]",28,3,29,79
"[1, 0]",7,1,29,79
"[0.5, 0.5]",985,99,29,79
"[0, 1]",266,28,29,79
"[1, 0]",7,1,29,79
"[0.5, 0.5]",95,13,29,79
"[0, 1]",355,34,29,79
"[1, 0]",7,1,29,79
"[0.5, 0.5]",120,16,29,79
"[0, 1]",75,9,29,79
"[1, 0]",7,1,29,79
"[0.5, 0.5]",140,16,29,79
"[0, 1]",95,12,29,79
"[1, 0]",7,1,29,79
"[0.5, 0.5]",81,10,29,79
"[0, 1]",93,11,29,79
"[1, 0]",7,1,29,79
"[0.5, 0.5]",114,15,29,79
"[0, 1]",22,2,29,79
"[1, 0]",7,1,29,79
"[0.5, 0.5]",216,21,29,79
"[0, 1]",431,56,29,79
"[1, 0]",7,1,29,79
"[0.5, 0.5]",192,20,29,79
"[0, 1]",315,35,29,79
"[1, 0]",7,1,29,79
"[0.5, 0.5]",169,23,29,79
"[0, 1]",288,21,29,79
"[1, 0]",7,1,29,79
"[0.5, 0.5]",66,8,29,79
"[0, 1]",77,8,29,79
"[1, 0]",7,1,29,79
"[0.5, 0.5]",79,12,29,79
"[0, 1]",41,1,29,79
"[1, 0]",7,1,29,79
"[0.5, 0.5]",76,6,29,79
"[0, 1]",53,7,29,79
"[1, 0]",7,1,29,79
"[0.5, 0.5]",244,21,29,79
"[0, 1]",38,5,29,79
"[1, 0]",7,1,29,79
"[0.5, 0.5]",20,3,29,79
"[0, 1]",210,23,29,79
"[1, 0]",7,1,29,79
"[0.5, 0.5]",21,2,29,79
"[0, 1]",29,4,29,79
"[1, 0]",7,1,29,79
"[0.5, 0.5]",53,8,29,79
"[0, 1]",335,33,29,79
"[1, 0]",7,1,29,79
"[0.5, 0.5]",198,23,29,79
"[0, 1]",86,6,29,79
"[1, 0]",7,1,29,99
"[0.5, 0.5]",30,5,29,99
"[0, 1]",51,3,29,99
"[1, 0]",7,1,29,99
"[0.5, 0.5]",84,11,29,99
"[0, 1]",27,4,29,99
"[1, 0]",7,1,29,99
"[0.5, 0.5]",16,2,29,99
"[0, 1]",71,8,29,99
"[1, 0]",7,1,29,99
"[0.5, 0.5]",24,2,29,99
"[0, 1]",92,10,29,99
"[1, 0]",7,1,29,99
"[0.5, 0.5]",80,7,29,99
"[0, 1]",147,18,29,99
"[1, 0]",7,1,29,99
"[0.5, 0.5]",62,9,29,99
"[0, 1]",55,7,29,99
"[1, 0]",7,1,29,99
"[0.5, 0.5]",32,3,29,99
"[0, 1]",77,7,29,99
"[1, 0]",7,1,29,99
"[0.5, 0.5]",37,4,29,99
"[0, 1]",89,10,29,99
"[1, 0]",7,1,29,99
"[0.5, 0.5]",21,2,29,99
"[0, 1]",37,4,29,99
"[1, 0]",7,1,29,99
"[0.5, 0.5]",22,2,29,99
"[0, 1]",48,6,29,99
"[1, 0]",7,1,29,99
"[0.5, 0.5]",50,8,29,99
"[0, 1]",23,1,29,99
"[1, 0]",7,1,29,99
"[0.5, 0.5]",130,13,29,99
"[0, 1]",48,6,29,99
"[1, 0]",7,1,29,99
"[0.5, 0.5]",64,4,29,99
"[0, 1]",18,3,29,99
"[1, 0]",7,1,29,99
"[0.5, 0.5]",29,1,29,99
"[0, 1]",115,13,29,99
"[1, 0]",7,1,29,99
"[0.5, 0.5]",59,5,29,99
"[0, 1]",65,10,29,99
"[1, 0]",7,1,29,99
"[0.5, 0.5]",116,14,29,99
"[0, 1]",182,22,29,99
"[1, 0]",7,1,29,99
"[0.5, 0.5]",12,1,29,99
"[0, 1]",20,2,29,99
"[1, 0]",7,1,29,99
"[0.5, 0.5]",95,14,29,99
"[0, 1]",54,7,29,99
"[1, 0]",7,1,29,99
"[0.5, 0.5]",17,2,29,99
"[0, 1]",15,2,29,99
"[1, 0]",7,1,29,99
"[0.5, 0.5]",18,1,29,99
"[0, 1]",22,6,29,99
"[1, 0]",7,1,29,99
"[0.5, 0.5]",48,7,29,99
"[0, 1]",53,7,29,99
"[1, 0]",7,1,29,99
"[0.5, 0.5]",61,7,29,99
"[0, 1]",55,8,29,99
"[1, 0]",7,1,29,99
"[0.5, 0.5]",26,4,29,99
"[0, 1]",10,2,29,99
"[1, 0]",7,1,29,99
"[0.5, 0.5]",94,8,29,99
"[0, 1]",23,5,29,99
"[1, 0]",7,1,29,99
"[0.5, 0.5]",39,6,29,99
"[0, 1]",95,14,29,99
"[1, 0]",7,1,29,99
"[0.5, 0.5]",64,5,29,99
"[0, 1]",86,12,29,99
"[1, 0]",7,1,29,99
"[0.5, 0.5]",81,9,29,99
"[0, 1]",17,1,29,99
"[1, 0]",7,1,29,99
"[0.5, 0.5]",36,2,29,99
"[0, 1]",34,5,29,99
"[1, 0]",7,1,29,99
"[0.5, 0.5]",9,0,29,99
"[0, 1]",60,9,29,99
"[1, 0]",7,1,29,99
"[0.5, 0.5]",11,2,29,99
"[0, 1]",23,3,29,99
"[1, 0]",7,1,29,119
"[0.5, 0.5]",81,6,29,119
"[0, 1]",50,9,29,119
"[1, 0]",7,1,29,119
"[0.5, 0.5]",17,3,29,119
"[0, 1]",22,4,29,119
"[1, 0]",7,1,29,119
"[0.5, 0.5]",19,4,29,119
"[0, 1]",84,11,29,119
"[1, 0]",7,1,29,119
"[0.5, 0.5]",14,2,29,119
"[0, 1]",17,3,29,119
"[1, 0]",7,1,29,119
"[0.5, 0.5]",98,10,29,119
"[0, 1]",87,8,29,119
"[1, 0]",7,1,29,119
"[0.5, 0.5]",17,2,29,119
"[0, 1]",30,4,29,119
"[1, 0]",7,1,29,119
"[0.5, 0.5]",19,3,29,119
"[0, 1]",29,7,29,119
"[1, 0]",7,1,29,119
"[0.5, 0.5]",35,3,29,119
"[0, 1]",63,6,29,119
"[1, 0]",7,1,29,119
"[0.5, 0.5]",13,0,29,119
"[0, 1]",42,5,29,119
"[1, 0]",7,1,29,119
"[0.5, 0.5]",70,7,29,119
"[0, 1]",47,7,29,119
"[1, 0]",7,1,29,119
"[0.5, 0.5]",70,8,29,119
"[0, 1]",149,21,29,119
"[1, 0]",7,1,29,119
"[0.5, 0.5]",135,15,29,119
"[0, 1]",17,1,29,119
"[1, 0]",7,1,29,119
"[0.5, 0.5]",225,30,29,119
"[0, 1]",33,3,29,119
"[1, 0]",7,1,29,119
"[0.5, 0.5]",11,3,29,119
"[0, 1]",99,7,29,119
"[1, 0]",7,1,29,119
"[0.5, 0.5]",24,6,29,119
"[0, 1]",54,4,29,119
"[1, 0]",7,1,29,119
"[0.5, 0.5]",102,17,29,119
"[0, 1]",32,3,29,119
"[1, 0]",7,1,29,119
"[0.5, 0.5]",33,3,29,119
"[0, 1]",102,10,29,119
"[1, 0]",7,1,29,119
"[0.5, 0.5]",103,11,29,119
"[0, 1]",111,8,29,119
"[1, 0]",7,1,29,119
"[0.5, 0.5]",68,6,29,119
"[0, 1]",165,16,29,119
"[1, 0]",7,1,29,119
"[0.5, 0.5]",34,3,29,119
"[0, 1]",46,3,29,119
"[1, 0]",7,1,29,119
"[0.5, 0.5]",186,23,29,119
"[0, 1]",15,1,29,119
"[1, 0]",7,1,29,119
"[0.5, 0.5]",18,3,29,119
"[0, 1]",51,5,29,119
"[1, 0]",7,1,29,119
"[0.5, 0.5]",50,6,29,119
"[0, 1]",17,1,29,119
"[1, 0]",7,1,29,119
"[0.5, 0.5]",100,6,29,119
"[0, 1]",47,4,29,119
"[1, 0]",7,1,29,119
"[0.5, 0.5]",32,2,29,119
"[0, 1]",55,8,29,119
"[1, 0]",7,1,29,119
"[0.5, 0.5]",61,13,29,119
"[0, 1]",17,1,29,119
"[1, 0]",7,1,29,119
"[0.5, 0.5]",47,8,29,119
"[0, 1]",43,4,29,119
"[1, 0]",7,1,29,119
"[0.5, 0.5]",40,8,29,119
"[0, 1]",56,6,29,119
"[1, 0]",7,1,29,119
"[0.5, 0.5]",154,12,29,119
"[0, 1]",73,8,29,119
"[1, 0]",7,1,29,119
"[0.5, 0.5]",52,10,29,119
"[0, 1]",47,7,29,119
"[1, 0]",7,1,29,139
"[0.5, 0.5]",33,3,29,139
"[0, 1]",52,5,29,139
"[1, 0]",7,1,29,139
"[0.5, 0.5]",39,8,29,139
"[0, 1]",21,2,29,139
"[1, 0]",7,1,29,139
"[0.5, 0.5]",40,4,29,139
"[0, 1]",112,12,29,139
"[1, 0]",7,1,29,139
"[0.5, 0.5]",158,19,29,139
"[0, 1]",10,1,29,139
"[1, 0]",7,1,29,139
"[0.5, 0.5]",114,18,29,139
"[0, 1]",64,7,29,139
"[1, 0]",7,1,29,139
"[0.5, 0.5]",21,1,29,139
"[0, 1]",29,5,29,139
"[1, 0]",7,1,29,139
"[0.5, 0.5]",23,4,29,139
"[0, 1]",19,4,29,139
"[1, 0]",7,1,29,139
"[0.5, 0.5]",44,5,29,139
"[0, 1]",90,9,29,139
"[1, 0]",7,1,29,139
"[0.5, 0.5]",101,11,29,139
"[0, 1]",101,9,29,139
"[1, 0]",7,1,29,139
"[0.5, 0.5]",103,11,29,139
"[0, 1]",70,9,29,139
"[1, 0]",7,1,29,139
"[0.5, 0.5]",41,2,29,139
"[0, 1]",23,4,29,139
"[1, 0]",7,1,29,139
"[0.5, 0.5]",128,13,29,139
"[0, 1]",28,6,29,139
"[1, 0]",7,1,29,139
"[0.5, 0.5]",46,5,29,139
"[0, 1]",27,3,29,139
"[1, 0]",7,1,29,139
"[0.5, 0.5]",59,8,29,139
"[0, 1]",93,2,29,139
"[1, 0]",7,1,29,139
"[0.5, 0.5]",73,12,29,139
"[0, 1]",40,4,29,139
"[1, 0]",7,1,29,139
"[0.5, 0.5]",7,1,29,139
"[0, 1]",44,2,29,139
"[1, 0]",7,1,29,139
"[0.5, 0.5]",14,2,29,139
"[0, 1]",99,18,29,139
"[1, 0]",7,1,29,139
"[0.5, 0.5]",35,6,29,139
"[0, 1]",36,2,29,139
"[1, 0]",7,1,29,139
"[0.5, 0.5]",32,4,29,139
"[0, 1]",19,2,29,139
"[1, 0]",7,1,29,139
"[0.5, 0.5]",58,4,29,139
"[0, 1]",17,3,29,139
"[1, 0]",7,1,29,139
"[0.5, 0.5]",40,2,29,139
"[0, 1]",62,6,29,139
"[1, 0]",7,1,29,139
"[0.5, 0.5]",57,5,29,139
"[0, 1]",53,6,29,139
"[1, 0]",7,1,29,139
"[0.5, 0.5]",62,9,29,139
"[0, 1]",44,5,29,139
"[1, 0]",7,1,29,139
"[0.5, 0.5]",41,5,29,139
"[0, 1]",66,3,29,139
"[1, 0]",7,1,29,139
"[0.5, 0.5]",200,15,29,139
"[0, 1]",51,4,29,139
"[1, 0]",7,1,29,139
"[0.5, 0.5]",166,15,29,139
"[0, 1]",18,1,29,139
"[1, 0]",7,1,29,139
"[0.5, 0.5]",122,19,29,139
"[0, 1]",89,12,29,139
"[1, 0]",7,1,29,139
"[0.5, 0.5]",66,4,29,139
"[0, 1]",74,6,29,139
"[1, 0]",7,1,29,139
"[0.5, 0.5]",72,8,29,139
"[0, 1]",82,10,29,139
"[1, 0]",7,1,29,139
"[0.5, 0.5]",70,8,29,139
"[0, 1]",56,8,29,139
"[1, 0]",7,1,29,159
"[0.5, 0.5]",181,22,29,159
"[0, 1]",17,3,29,159
"[1, 0]",7,1,29,159
"[0.5, 0.5]",23,4,29,159
"[0, 1]",111,13,29,159
"[1, 0]",7,1,29,159
"[0.5, 0.5]",124,8,29,159
"[0, 1]",35,5,29,159
"[1, 0]",7,1,29,159
"[0.5, 0.5]",156,15,29,159
"[0, 1]",32,5,29,159
"[1, 0]",7,1,29,159
"[0.5, 0.5]",95,8,29,159
"[0, 1]",77,8,29,159
"[1, 0]",7,1,29,159
"[0.5, 0.5]",66,10,29,159
"[0, 1]",40,7,29,159
"[1, 0]",7,1,29,159
"[0.5, 0.5]",32,6,29,159
"[0, 1]",10,0,29,159
"[1, 0]",7,1,29,159
"[0.5, 0.5]",51,4,29,159
"[0, 1]",19,2,29,159
"[1, 0]",7,1,29,159
"[0.5, 0.5]",36,5,29,159
"[0, 1]",52,5,29,159
"[1, 0]",7,1,29,159
"[0.5, 0.5]",30,6,29,159
"[0, 1]",11,1,29,159
"[1, 0]",7,1,29,159
"[0.5, 0.5]",99,6,29,159
"[0, 1]",27,6,29,159
"[1, 0]",7,1,29,159
"[0.5, 0.5]",35,3,29,159
"[0, 1]",11,1,29,159
"[1, 0]",7,1,29,159
"[0.5, 0.5]",37,3,29,159
"[0, 1]",68,10,29,159
"[1, 0]",7,1,29,159
"[0.5, 0.5]",15,0,29,159
"[0, 1]",20,4,29,159
"[1, 0]",7,1,29,159
"[0.5, 0.5]",66,10,29,159
"[0, 1]",9,1,29,159
"[1, 0]",7,1,29,159
"[0.5, 0.5]",18,1,29,159
"[0, 1]",47,9,29,159
"[1, 0]",7,1,29,159
"[0.5, 0.5]",29,2,29,159
"[0, 1]",32,4,29,159
"[1, 0]",7,1,29,159
"[0.5, 0.5]",34,4,29,159
"[0, 1]",22,4,29,159
"[1, 0]",7,1,29,159
"[0.5, 0.5]",84,7,29,159
"[0, 1]",27,3,29,159
"[1, 0]",7,1,29,159
"[0.5, 0.5]",91,9,29,159
"[0, 1]",15,0,29,159
"[1, 0]",7,1,29,159
"[0.5, 0.5]",34,6,29,159
"[0, 1]",34,5,29,159
"[1, 0]",7,1,29,159
"[0.5, 0.5]",64,7,29,159
"[0, 1]",29,6,29,159
"[1, 0]",7,1,29,159
"[0.5, 0.5]",27,6,29,159
"[0, 1]",52,4,29,159
"[1, 0]",7,1,29,159
"[0.5, 0.5]",34,2,29,159
"[0, 1]",170,17,29,159
"[1, 0]",7,1,29,159
"[0.5, 0.5]",45,7,29,159
"[0, 1]",15,3,29,159
"[1, 0]",7,1,29,159
"[0.5, 0.5]",30,4,29,159
"[0, 1]",73,7,29,159
"[1, 0]",7,1,29,159
"[0.5, 0.5]",34,5,29,159
"[0, 1]",70,9,29,159
"[1, 0]",7,1,29,159
"[0.5, 0.5]",28,3,29,159
"[0, 1]",8,1,29,159
"[1, 0]",7,1,29,159
"[0.5, 0.5]",27,1,29,159
"[0, 1]",41,4,29,159
"[1, 0]",7,1,29,159
"[0.5, 0.5]",52,7,29,159
"[0, 1]",40,5,29,159
"[1, 0]",7,3,29,179
"[0.5, 0.5]",2223,12,29,179
"[0, 1]",2223,5,29,179
"[1, 0]",7,3,29,179
"[0.5, 0.5]",2223,6,29,179
"[0, 1]",2223,8,29,179
"[1, 0]",7,3,29,179
"[0.5, 0.5]",58,5,29,179
"[0, 1]",24,2,29,179
"[1, 0]",7,3,29,179
"[0.5, 0.5]",110,12,29,179
"[0, 1]",56,3,29,179
"[1, 0]",7,3,29,179
"[0.5, 0.5]",71,10,29,179
"[0, 1]",54,6,29,179
"[1, 0]",7,3,29,179
"[0.5, 0.5]",16,3,29,179
"[0, 1]",30,4,29,179
"[1, 0]",7,3,29,179
"[0.5, 0.5]",2223,2,29,179
"[0, 1]",27,6,29,179
"[1, 0]",7,3,29,179
"[0.5, 0.5]",114,15,29,179
"[0, 1]",139,18,29,179
"[1, 0]",7,3,29,179
"[0.5, 0.5]",2223,19,29,179
"[0, 1]",64,12,29,179
"[1, 0]",7,3,29,179
"[0.5, 0.5]",15,3,29,179
"[0, 1]",178,24,29,179
"[1, 0]",7,3,29,179
"[0.5, 0.5]",2223,19,29,179
"[0, 1]",73,8,29,179
"[1, 0]",7,3,29,179
"[0.5, 0.5]",2223,8,29,179
"[0, 1]",55,7,29,179
"[1, 0]",7,3,29,179
"[0.5, 0.5]",64,9,29,179
"[0, 1]",25,1,29,179
"[1, 0]",7,3,29,179
"[0.5, 0.5]",76,5,29,179
"[0, 1]",2223,18,29,179
"[1, 0]",7,3,29,179
"[0.5, 0.5]",2223,7,29,179
"[0, 1]",16,1,29,179
"[1, 0]",7,3,29,179
"[0.5, 0.5]",127,12,29,179
"[0, 1]",2223,1,29,179
"[1, 0]",7,3,29,179
"[0.5, 0.5]",24,4,29,179
"[0, 1]",19,4,29,179
"[1, 0]",7,3,29,179
"[0.5, 0.5]",70,6,29,179
"[0, 1]",43,7,29,179
"[1, 0]",7,3,29,179
"[0.5, 0.5]",66,8,29,179
"[0, 1]",27,2,29,179
"[1, 0]",7,3,29,179
"[0.5, 0.5]",2223,1,29,179
"[0, 1]",148,22,29,179
"[1, 0]",7,3,29,179
"[0.5, 0.5]",2223,6,29,179
"[0, 1]",20,2,29,179
"[1, 0]",7,3,29,179
"[0.5, 0.5]",42,6,29,179
"[0, 1]",2223,9,29,179
"[1, 0]",7,3,29,179
"[0.5, 0.5]",12,3,29,179
"[0, 1]",18,5,29,179
"[1, 0]",7,3,29,179
"[0.5, 0.5]",28,2,29,179
"[0, 1]",37,1,29,179
"[1, 0]",7,3,29,179
"[0.5, 0.5]",24,2,29,179
"[0, 1]",57,7,29,179
"[1, 0]",7,3,29,179
"[0.5, 0.5]",190,24,29,179
"[0, 1]",75,10,29,179
"[1, 0]",7,3,29,179
"[0.5, 0.5]",95,12,29,179
"[0, 1]",41,4,29,179
"[1, 0]",7,3,29,179
"[0.5, 0.5]",116,12,29,179
"[0, 1]",2223,22,29,179
